PvOutput,airTemp,humidity,insolation,windSpeed
0.34294,0.4366,0.65337,0.23452,0.18388
0.37557,0.44813,0.6286,0.25327,0.2345
0.39885,0.45488,0.61648,0.27089,0.28099
0.42284,0.46022,0.60592,0.28837,0.19215
0.44643,0.46893,0.59875,0.30571,0.24483
0.47792,0.47624,0.58962,0.3224,0.22624
0.50434,0.48046,0.58532,0.33828,0.2407
0.52115,0.49086,0.57398,0.35296,0.21488
0.53673,0.4962,0.57411,0.36701,0.21281
0.54854,0.50604,0.56368,0.37898,0.19835
0.56075,0.51082,0.55573,0.39185,0.16426
0.56881,0.5201,0.54374,0.40361,0.19731
0.57803,0.52769,0.5307,0.41264,0.18388
0.58334,0.53978,0.52027,0.42045,0.17355
0.5873,0.53472,0.48181,0.42682,0.20558
0.59237,0.53669,0.41403,0.43539,0.23037
0.57967,0.54962,0.44597,0.44558,0.12293
0.51633,0.56283,0.4534,0.44013,0.19215
0.61735,0.56593,0.42837,0.42461,0.18595
0.62585,0.57211,0.4182,0.46703,0.14669
0.58908,0.57464,0.41103,0.35125,0.16219
0.45669,0.57548,0.41507,0.39684,0.21591
0.58709,0.57745,0.41168,0.46512,0.17975
0.6227,0.58504,0.40047,0.46992,0.1343
0.64375,0.5887,0.40151,0.50048,0.17149
0.61564,0.58279,0.40256,0.34693,0.14876
0.57506,0.60022,0.38443,0.47858,0.10847
0.53323,0.60641,0.38652,0.41197,0.12397
0.45684,0.59854,0.39838,0.22819,0.13636
0.51737,0.61147,0.39343,0.40055,0.083678
0.51338,0.61709,0.38039,0.39028,0.076446
0.37889,0.61934,0.3744,0.36201,0.12913
0.21264,0.60838,0.3744,0.10083,0.095041
0.084714,0.59573,0.38457,0.074982,0.080579
0.12774,0.5887,0.40621,0.07087,0.048554
0.17521,0.59151,0.40842,0.13483,0.06095
0.23353,0.60388,0.39239,0.16059,0.092975
0.2658,0.62159,0.37518,0.25887,0.090909
0.22634,0.62047,0.36892,0.20003,0.11157
0.14287,0.62384,0.36097,0.11441,0.097107
0.05973,0.60894,0.39043,0.060781,0.088843
0.049748,0.5901,0.41129,0.045523,0.1188
0.051656,0.57998,0.42054,0.04537,0.16942
0.057792,0.57155,0.44818,0.053195,0.17149
0.045226,0.54428,0.5337,0.042369,0.1281
0.044757,0.53163,0.5642,0.040213,0.078512
0.036287,0.52741,0.58297,0.039427,0.15599
0.019876,0.51364,0.61974,0.035781,0.11157
0.0056366,0.51167,0.62391,0.014527,0.1095
0.00057132,0.51392,0.61231,0.0039993,0.11364
0.030636,0.28395,0.93664,0.03988,0.17252
0.049792,0.28676,0.93208,0.063823,0.17045
0.080472,0.29182,0.92217,0.079913,0.16736
0.10764,0.29941,0.90914,0.098046,0.14876
0.13611,0.30925,0.89011,0.1179,0.13223
0.16645,0.31937,0.86429,0.13769,0.15083
0.19791,0.3309,0.8407,0.15799,0.14979
0.23233,0.34242,0.8274,0.17818,0.19421
0.27267,0.36042,0.81072,0.1972,0.1436
0.29963,0.38094,0.77865,0.21689,0.14463
0.33401,0.39415,0.75909,0.23625,0.16736
0.36874,0.4068,0.7381,0.25538,0.15083
0.39355,0.41945,0.72103,0.27317,0.16736
0.41641,0.4352,0.69626,0.29074,0.18802
0.43683,0.45122,0.6784,0.30793,0.19008
0.4629,0.46275,0.6522,0.32374,0.18388
0.48964,0.4695,0.63681,0.3395,0.18182
0.50899,0.47709,0.6226,0.35457,0.21694
0.52352,0.4813,0.60931,0.36704,0.18285
0.5521,0.48861,0.59262,0.37943,0.15599
0.56832,0.4948,0.58128,0.39091,0.24174
0.57712,0.50295,0.56746,0.40127,0.23347
0.58277,0.51251,0.55104,0.41115,0.18905
0.58971,0.52066,0.54139,0.41963,0.22934
0.59425,0.51673,0.51115,0.42749,0.15496
0.5978,0.51785,0.49563,0.43521,0.22211
0.59889,0.52938,0.48807,0.44174,0.16322
0.59991,0.52741,0.49668,0.44596,0.19835
0.59873,0.53809,0.4826,0.44742,0.1405
0.59749,0.54512,0.47856,0.44855,0.11054
0.59393,0.55328,0.4663,0.447,0.15083
0.58529,0.57014,0.44649,0.44402,0.16116
0.5775,0.57605,0.43306,0.4413,0.1312
0.57119,0.57802,0.42289,0.43408,0.14566
0.56203,0.58476,0.40959,0.42856,0.10021
0.54857,0.59179,0.39174,0.42039,0.097107
0.53763,0.59657,0.37309,0.41196,0.13017
0.52534,0.59657,0.37023,0.40159,0.14153
0.50915,0.59432,0.36006,0.3908,0.099174
0.4903,0.59769,0.35367,0.37954,0.095041
0.47285,0.60725,0.34767,0.36551,0.1188
0.45471,0.61288,0.34924,0.35158,0.15083
0.43109,0.61203,0.35145,0.33496,0.13843
0.40599,0.61513,0.34428,0.31571,0.11777
0.4005,0.62384,0.33464,0.31481,0.094008
0.36377,0.62693,0.32421,0.30101,0.10434
0.31374,0.62525,0.31704,0.26557,0.084711
0.28503,0.62215,0.31404,0.23691,0.13326
0.24914,0.62159,0.30491,0.22353,0.20145
0.2159,0.61906,0.301,0.20375,0.097107
0.19352,0.623,0.29644,0.19347,0.1281
0.13686,0.62243,0.29344,0.14868,0.15496
0.1178,0.61962,0.29396,0.13952,0.11674
0.076127,0.61681,0.29396,0.098093,0.1157
0.059642,0.60838,0.30126,0.080019,0.10124
0.046137,0.60107,0.31717,0.061726,0.086777
0.024955,0.59376,0.32655,0.035668,0.05062
0.006899,0.58673,0.33399,0.0092696,0.054752
0.0031998,0.57689,0.36579,0.0061553,0.036157
0.00020463,0.57071,0.37609,0.003447,0.086777
0.034951,0.30953,0.8596,0.033778,0.1064
0.023647,0.31403,0.85282,0.029838,0.084711
0.052111,0.31206,0.84357,0.040093,0.052686
0.039238,0.31206,0.8364,0.03288,0.036157
0.14148,0.31543,0.83561,0.11574,0.057851
0.1646,0.32612,0.81749,0.14124,0.094008
0.19898,0.33652,0.79403,0.16032,0.068182
0.23574,0.35001,0.7604,0.18076,0.049587
0.28068,0.36632,0.72885,0.2049,0.052686
0.30694,0.36997,0.70186,0.22465,0.086777
0.33842,0.377,0.67332,0.24522,0.063017
0.37331,0.38937,0.6505,0.26457,0.09814
0.39951,0.39978,0.64607,0.28444,0.083678
0.42596,0.40905,0.63017,0.30684,0.12087
0.46106,0.41833,0.61152,0.33467,0.10744
0.48509,0.43717,0.57346,0.35447,0.10021
0.52029,0.456,0.54113,0.3609,0.17769
0.53245,0.46922,0.50137,0.37116,0.2686
0.5519,0.47709,0.49081,0.38529,0.23347
0.56695,0.49649,0.44818,0.40233,0.21488
0.58083,0.51364,0.37388,0.41498,0.28822
0.59805,0.51954,0.36188,0.41653,0.38017
0.58637,0.52629,0.34819,0.42934,0.28719
0.59801,0.53078,0.32721,0.45424,0.29132
0.61383,0.52601,0.31952,0.45462,0.28926
0.62126,0.53135,0.30817,0.46343,0.27066
0.56803,0.53781,0.31039,0.43483,0.29752
0.51514,0.53725,0.31704,0.39106,0.31302
0.48442,0.53669,0.31743,0.35114,0.29029
0.51546,0.54034,0.31391,0.38741,0.26446
0.46456,0.54231,0.30791,0.35502,0.28926
0.45987,0.54259,0.31013,0.32718,0.34607
0.49484,0.54653,0.2937,0.36566,0.34091
0.4113,0.54906,0.27637,0.32409,0.3688
0.39564,0.54878,0.26607,0.30101,0.30579
0.44004,0.55243,0.25616,0.31881,0.29649
0.53562,0.5648,0.22005,0.41147,0.32438
0.41672,0.57352,0.20636,0.34487,0.27273
0.29714,0.56424,0.2091,0.20774,0.32025
0.29569,0.56396,0.20714,0.23376,0.23554
0.3161,0.56733,0.19984,0.22448,0.2593
0.47331,0.57689,0.1842,0.34371,0.21694
0.47119,0.58898,0.17156,0.36715,0.2314
0.42698,0.59657,0.16256,0.3385,0.22107
0.40806,0.60219,0.13466,0.32491,0.2531
0.36795,0.60697,0.11446,0.30123,0.36364
0.33024,0.605,0.10299,0.27744,0.34711
0.29522,0.60669,0.10181,0.25348,0.41012
0.25654,0.60753,0.091905,0.23147,0.29339
0.21903,0.60697,0.10312,0.20763,0.25103
0.1827,0.60725,0.10611,0.18632,0.24174
0.15139,0.605,0.094381,0.16466,0.32128
0.12259,0.60022,0.095294,0.14585,0.17045
0.09703,0.59938,0.091905,0.1261,0.22934
0.071576,0.59151,0.084604,0.10453,0.23864
0.048075,0.58308,0.078608,0.082854,0.18182
0.031618,0.57689,0.084865,0.061667,0.15496
0.017483,0.57127,0.092687,0.038483,0.19215
0.0075302,0.56115,0.10116,0.018366,0.17045
0.0014673,0.55075,0.10911,0.0051039,0.22211
0.034247,0.28367,0.63434,0.037271,0.15599
0.055121,0.28929,0.60566,0.062159,0.1374
0.086799,0.29969,0.58819,0.083726,0.13843
0.11378,0.30897,0.57411,0.10321,0.18595
0.14092,0.31234,0.56407,0.12355,0.13843
0.17131,0.32331,0.54152,0.14418,0.15289
0.2057,0.33596,0.51375,0.16464,0.19112
0.24202,0.3472,0.48351,0.18543,0.23244
0.28616,0.35732,0.46096,0.2064,0.22211
0.31499,0.3666,0.44636,0.22686,0.2438
0.34618,0.37532,0.43449,0.24572,0.16632
0.38372,0.38122,0.42081,0.26541,0.25207
0.4108,0.386,0.41585,0.2836,0.32541
0.43548,0.39303,0.40673,0.30119,0.29855
0.45911,0.39949,0.40138,0.31742,0.25
0.48295,0.4068,0.38861,0.33419,0.17872
0.51188,0.41271,0.37805,0.34876,0.16116
0.53183,0.41974,0.37596,0.36343,0.23037
0.55002,0.42142,0.37896,0.37747,0.31405
0.56715,0.4203,0.36931,0.38801,0.2624
0.58111,0.42311,0.37388,0.39927,0.30372
0.59062,0.43126,0.37505,0.40853,0.27583
0.59704,0.42283,0.3538,0.41748,0.26446
0.60988,0.42817,0.35901,0.42496,0.35434
0.61597,0.43042,0.33711,0.43134,0.39256
0.62163,0.43126,0.32512,0.43623,0.23864
0.62515,0.43604,0.33242,0.43935,0.22521
0.62143,0.44335,0.3349,0.44307,0.28719
0.61939,0.44785,0.31339,0.44287,0.28822
0.61592,0.45994,0.31808,0.44247,0.29855
0.60956,0.47343,0.31391,0.44112,0.29442
0.60608,0.47653,0.30856,0.43875,0.24174
0.59694,0.48159,0.30491,0.43436,0.30888
0.58852,0.49227,0.29149,0.42883,0.30062
0.57935,0.49592,0.28679,0.42284,0.28926
0.56708,0.49986,0.27689,0.4157,0.23244
0.5536,0.50267,0.26307,0.40603,0.27066
0.53998,0.50408,0.25811,0.39676,0.27686
0.52374,0.51279,0.24547,0.3857,0.23037
0.50604,0.51645,0.23517,0.37365,0.22624
0.48599,0.51476,0.22135,0.35918,0.20248
0.46542,0.51617,0.22174,0.34509,0.25103
0.44241,0.51982,0.21666,0.33051,0.17872
0.41626,0.52207,0.20714,0.31364,0.22934
0.39003,0.52488,0.19606,0.29713,0.20455
0.35614,0.53107,0.18994,0.27778,0.17355
0.32198,0.53275,0.19098,0.25758,0.125
0.28861,0.53556,0.1915,0.23728,0.16839
0.25207,0.53613,0.20271,0.21755,0.2376
0.21671,0.53528,0.21027,0.19732,0.25826
0.18198,0.53584,0.21405,0.17608,0.17665
0.15033,0.53697,0.21992,0.15522,0.19215
0.11943,0.53528,0.22566,0.13481,0.22107
0.092626,0.53331,0.23009,0.11452,0.22107
0.068464,0.52741,0.23556,0.09394,0.23554
0.04643,0.52291,0.24443,0.073691,0.20351
0.02999,0.51954,0.25277,0.054014,0.16219
0.016837,0.51448,0.26124,0.033099,0.22211
0.0074421,0.50633,0.27011,0.016869,0.19215
0.0016133,0.49733,0.2808,0.0047845,0.085744
0.031296,0.26961,0.71151,0.028847,0.19318
0.050526,0.27748,0.70943,0.0579,0.21178
0.082924,0.28423,0.69913,0.079341,0.23037
0.11023,0.29379,0.67905,0.098818,0.27893
0.13759,0.30419,0.66862,0.11901,0.2655
0.16673,0.31319,0.65207,0.13813,0.20041
0.19999,0.32387,0.63955,0.15783,0.20661
0.23502,0.33146,0.62534,0.17839,0.20248
0.27935,0.34748,0.60005,0.19792,0.20868
0.30712,0.36379,0.56564,0.21766,0.25517
0.33768,0.37588,0.53878,0.2374,0.2314
0.37613,0.38741,0.52079,0.25643,0.22314
0.40296,0.39162,0.51154,0.27439,0.28306
0.42718,0.39781,0.50189,0.29198,0.32231
0.45208,0.40259,0.49642,0.30935,0.24277
0.47692,0.40765,0.49537,0.32469,0.26653
0.50647,0.41355,0.48911,0.34042,0.28099
0.52697,0.42002,0.47373,0.3542,0.2438
0.54199,0.42311,0.47217,0.367,0.32128
0.55708,0.43154,0.4663,0.37957,0.25826
0.5675,0.43773,0.45887,0.39053,0.27789
0.57669,0.44954,0.44388,0.39838,0.24483
0.58638,0.43745,0.43488,0.40765,0.19731
0.5923,0.44869,0.44297,0.41595,0.28099
0.59729,0.456,0.42693,0.42213,0.21281
0.60037,0.45685,0.41481,0.42685,0.24174
0.60297,0.47062,0.40855,0.43043,0.1219
0.60313,0.48046,0.39773,0.43285,0.17355
0.60366,0.49002,0.39721,0.43609,0.17252
0.59811,0.49845,0.3843,0.43483,0.17045
0.59566,0.50211,0.37036,0.43389,0.22727
0.58782,0.50492,0.36879,0.43086,0.18698
0.57967,0.51251,0.36136,0.42578,0.17045
0.57045,0.51617,0.36019,0.42194,0.2376
0.5638,0.51701,0.36501,0.41508,0.18285
0.55177,0.5201,0.36332,0.40754,0.21798
0.53986,0.52797,0.35993,0.3991,0.17769
0.52329,0.52938,0.3538,0.38829,0.18079
0.50782,0.53275,0.3508,0.37786,0.26446
0.49142,0.53669,0.34715,0.36678,0.15393
0.47137,0.54062,0.3405,0.35498,0.23244
0.45205,0.54456,0.33047,0.34183,0.14463
0.42742,0.55103,0.3216,0.32494,0.18595
0.40424,0.55974,0.31808,0.31006,0.23347
0.37879,0.55552,0.32017,0.29235,0.18698
0.34696,0.55946,0.31235,0.27489,0.1188
0.31434,0.56283,0.31065,0.25621,0.19215
0.28274,0.55946,0.3173,0.23763,0.23244
0.24754,0.56593,0.31078,0.21761,0.1281
0.21144,0.56902,0.30726,0.19661,0.17769
0.17724,0.56536,0.30648,0.17642,0.14669
0.14622,0.56452,0.31208,0.1565,0.13223
0.11667,0.56761,0.31208,0.13576,0.18595
0.091012,0.56818,0.31352,0.11512,0.17665
0.066702,0.56115,0.32095,0.094499,0.11674
0.0453,0.55609,0.32629,0.073538,0.11467
0.029241,0.55187,0.33359,0.054839,0.086777
0.016279,0.54962,0.34181,0.033345,0.088843
0.0071626,0.544,0.35393,0.017195,0.095041
0.0012175,0.53416,0.36527,0.0051106,0.07438
0.028023,0.30953,0.7312,0.02902,0.24897
0.046474,0.3129,0.72846,0.051904,0.20971
0.076435,0.31825,0.7235,0.073312,0.22004
0.10387,0.32921,0.71073,0.092889,0.18802
0.13132,0.33793,0.69821,0.11152,0.15599
0.1592,0.3503,0.68374,0.13076,0.15083
0.1913,0.36576,0.66732,0.14966,0.17665
0.22386,0.38628,0.64451,0.16924,0.18388
0.26655,0.40231,0.62547,0.18853,0.22521
0.29511,0.42311,0.60514,0.20853,0.20145
0.32312,0.43745,0.58532,0.22626,0.22004
0.359,0.45038,0.57359,0.24372,0.19421
0.38472,0.45825,0.56694,0.26202,0.23864
0.40983,0.46556,0.56394,0.28054,0.22831
0.43288,0.47512,0.5586,0.29685,0.2655
0.45667,0.48636,0.54608,0.31415,0.18079
0.48583,0.49508,0.54061,0.32995,0.20971
0.50638,0.4993,0.53748,0.34409,0.28409
0.52423,0.50464,0.5367,0.35734,0.21694
0.54095,0.51504,0.53435,0.37055,0.16219
0.54921,0.52572,0.52457,0.38303,0.20145
0.55823,0.53247,0.51232,0.39377,0.25723
0.56571,0.52601,0.50306,0.40137,0.28926
0.57246,0.5336,0.51219,0.40909,0.27686
0.57471,0.55777,0.50033,0.41746,0.21178
0.5797,0.56368,0.48638,0.42524,0.19318
0.58114,0.55356,0.48168,0.42776,0.17562
0.58277,0.56199,0.4856,0.43123,0.20661
0.58475,0.5738,0.47816,0.43448,0.22314
0.59517,0.57717,0.47334,0.44235,0.19628
0.44989,0.58279,0.46656,0.37959,0.18698
0.54017,0.58814,0.46474,0.3539,0.24174
0.27684,0.59432,0.4547,0.22759,0.14463
0.45927,0.59685,0.45587,0.33788,0.16529
0.30628,0.60191,0.45027,0.23652,0.13223
0.18704,0.60107,0.45861,0.14381,0.17665
0.31842,0.59966,0.46187,0.20691,0.15702
0.21511,0.60107,0.45744,0.17281,0.19731
0.35533,0.60135,0.45861,0.31598,0.19628
0.19565,0.60529,0.45574,0.16254,0.14669
0.12734,0.59966,0.45744,0.10763,0.18698
0.16893,0.59545,0.4723,0.12578,0.20455
0.16477,0.59601,0.47034,0.13841,0.25207
0.11923,0.59488,0.4809,0.099996,0.30888
0.17633,0.59404,0.48377,0.13957,0.19731
0.17652,0.59769,0.48051,0.12289,0.27789
0.26873,0.60472,0.47504,0.24966,0.18802
0.11534,0.59994,0.47308,0.10059,0.28926
0.11007,0.59348,0.48716,0.09444,0.20351
0.11058,0.5932,0.49407,0.089342,0.14463
0.12809,0.59207,0.49237,0.10569,0.15186
0.064207,0.5901,0.48794,0.056782,0.19318
0.080163,0.58673,0.49081,0.062611,0.18388
0.06522,0.58589,0.49824,0.064548,0.26756
0.042159,0.58448,0.50554,0.040978,0.18698
0.031105,0.58195,0.51167,0.034723,0.17355
0.02949,0.57942,0.51675,0.036207,0.22107
0.019523,0.5752,0.52262,0.031342,0.17252
0.0112,0.57099,0.53279,0.021747,0.14566
0.0023478,0.56536,0.54282,0.0078189,0.13946
0.04279,0.42789,0.77161,0.040545,0.21074
0.079664,0.43464,0.75675,0.084245,0.19215
0.11621,0.44504,0.74084,0.11291,0.24174
0.16348,0.45769,0.71242,0.14151,0.2407
0.16373,0.46584,0.69535,0.14952,0.28719
0.14829,0.46978,0.68505,0.11745,0.27066
0.18895,0.47315,0.67866,0.13104,0.29132
0.21844,0.47962,0.66667,0.18706,0.17975
0.2623,0.48833,0.65102,0.18562,0.14153
0.28675,0.49733,0.63525,0.20258,0.17459
0.31681,0.50098,0.62495,0.22465,0.21901
0.3533,0.50914,0.61517,0.24227,0.29442
0.38056,0.51392,0.60501,0.26192,0.28306
0.40245,0.51926,0.59992,0.27855,0.19215
0.42566,0.52629,0.59054,0.29519,0.2624
0.44848,0.51729,0.57711,0.31137,0.19938
0.47856,0.52376,0.56446,0.32707,0.18285
0.50118,0.52685,0.5543,0.34389,0.19421
0.52015,0.53303,0.54804,0.36167,0.21591
0.534,0.54034,0.54074,0.37578,0.25103
0.53384,0.54653,0.53031,0.38801,0.21384
0.53942,0.55046,0.51075,0.39945,0.21488
0.51601,0.55974,0.4693,0.39356,0.21694
0.42438,0.56115,0.46917,0.39256,0.20248
0.28037,0.56593,0.49563,0.25416,0.20248
0.30493,0.56761,0.50971,0.2374,0.12087
0.34874,0.58026,0.50215,0.36728,0.17665
0.2782,0.59263,0.49876,0.24218,0.15806
0.20809,0.59292,0.50971,0.15949,0.11467
0.26803,0.59235,0.52027,0.22088,0.14876
0.40952,0.60219,0.50997,0.33438,0.15702
0.15576,0.59292,0.50919,0.14911,0.19938
0.10926,0.58926,0.52601,0.092217,0.1436
0.15415,0.58561,0.53787,0.11346,0.18182
0.33711,0.59067,0.54048,0.19142,0.21591
0.2098,0.60219,0.52992,0.20191,0.20558
0.1317,0.59432,0.54048,0.11784,0.18285
0.11553,0.57998,0.5659,0.084957,0.16632
0.23851,0.5738,0.58258,0.14124,0.18698
0.46316,0.58561,0.57893,0.31831,0.1281
0.34382,0.60782,0.53344,0.37985,0.2438
0.10054,0.59263,0.53422,0.093335,0.16839
0.29276,0.58701,0.55065,0.20007,0.15186
0.41776,0.60051,0.54165,0.24123,0.16426
0.21223,0.59826,0.54465,0.18638,0.22211
0.11879,0.58898,0.57124,0.12994,0.22211
0.082204,0.57773,0.58141,0.067835,0.18802
0.12103,0.56874,0.56837,0.078476,0.18079
0.21482,0.57717,0.54856,0.16359,0.22727
0.16086,0.57324,0.53591,0.13854,0.16426
0.092641,0.56705,0.54791,0.089336,0.12913
0.13481,0.57155,0.56016,0.14719,0.1281
0.1131,0.57633,0.5702,0.13019,0.17665
0.089015,0.57127,0.57594,0.10947,0.20868
0.064941,0.56677,0.59627,0.090054,0.21591
0.045711,0.56087,0.62091,0.069885,0.17665
0.030121,0.55805,0.64203,0.051412,0.17975
0.016837,0.55328,0.65885,0.028528,0.18802
0.010304,0.54597,0.67305,0.012717,0.14256
0.0053721,0.54259,0.68322,0.010427,0.1374
0.030445,0.41917,0.97393,0.026019,0.15599
0.022518,0.4217,0.97341,0.021241,0.14463
0.037535,0.42227,0.97262,0.028335,0.19525
0.038621,0.42452,0.97262,0.029506,0.17872
0.067201,0.42592,0.9721,0.043533,0.19421
0.046328,0.42958,0.97236,0.043154,0.1157
0.030298,0.43014,0.97184,0.0219,0.10847
0.030078,0.43267,0.97002,0.025719,0.19421
0.031706,0.43295,0.96937,0.0218,0.20764
0.042041,0.43295,0.96923,0.034956,0.14979
0.032529,0.4352,0.97093,0.025686,0.12397
0.028463,0.43576,0.97132,0.024302,0.14566
0.026907,0.43717,0.97145,0.020968,0.17355
0.040764,0.43801,0.97223,0.030397,0.19938
0.040984,0.43857,0.97302,0.031668,0.19318
0.046034,0.43857,0.97458,0.027796,0.25103
0.092039,0.4411,0.97758,0.063224,0.15599
0.096942,0.44279,0.97875,0.057893,0.20145
0.13113,0.44532,0.97771,0.085183,0.20145
0.28416,0.4515,0.97888,0.18956,0.16426
0.18682,0.45881,0.97302,0.13686,0.14979
0.17082,0.46275,0.96871,0.12438,0.15083
0.12222,0.46612,0.96806,0.093062,0.16012
0.051759,0.46697,0.9648,0.042928,0.14256
0.053403,0.46669,0.96285,0.040266,0.19112
0.069932,0.46669,0.96806,0.045363,0.19421
0.061682,0.46837,0.9708,0.045037,0.17975
0.097119,0.47034,0.97145,0.062458,0.13533
0.18132,0.47343,0.97197,0.12146,0.21178
0.21195,0.47765,0.97288,0.15506,0.22417
0.10472,0.47962,0.97067,0.08141,0.14979
0.099555,0.47906,0.97015,0.078635,0.17355
0.17458,0.48271,0.97197,0.10575,0.11054
0.20799,0.48608,0.97067,0.15184,0.18595
0.20002,0.48974,0.96806,0.12877,0.16116
0.16417,0.49199,0.96689,0.11874,0.15186
0.16288,0.49227,0.96598,0.11068,0.23037
0.12037,0.49339,0.96663,0.099776,0.12707
0.12495,0.4948,0.96585,0.079806,0.11467
0.13964,0.49564,0.96572,0.10177,0.12913
0.090278,0.49705,0.96598,0.06876,0.14876
0.12513,0.49789,0.96611,0.087625,0.10331
0.11619,0.50211,0.96689,0.089828,0.091942
0.097603,0.50267,0.96585,0.068002,0.086777
0.14537,0.50436,0.96493,0.11069,0.1343
0.31566,0.50633,0.96598,0.23957,0.15806
0.39018,0.51335,0.96298,0.28914,0.18079
0.4048,0.52319,0.95085,0.29397,0.21488
0.35274,0.52994,0.92452,0.28193,0.19628
0.20881,0.53669,0.90158,0.15357,0.14979
0.13891,0.53725,0.87798,0.13924,0.13636
0.088384,0.53697,0.87329,0.10276,0.14463
0.095224,0.53697,0.86873,0.098166,0.17975
0.057807,0.53528,0.87355,0.064169,0.13946
0.028155,0.53303,0.8802,0.030045,0.13017
0.027362,0.52685,0.89271,0.028055,0.16736
0.024778,0.52572,0.89688,0.036333,0.10331
0.02127,0.52516,0.8991,0.03055,0.07438
0.013768,0.52151,0.90458,0.015305,0.088843
0.0036552,0.51645,0.91214,0.0082182,0.088843
0.022885,0.3964,0.97132,0.019245,0.091942
0.032896,0.39781,0.97119,0.028288,0.11777
0.03705,0.39921,0.96963,0.029293,0.10537
0.038401,0.39921,0.96767,0.029952,0.088843
0.090909,0.40259,0.96741,0.060169,0.091942
0.11183,0.4068,0.96324,0.087213,0.13326
0.092318,0.41186,0.95659,0.068314,0.15083
0.16834,0.41664,0.94812,0.1072,0.15806
0.26847,0.42676,0.93664,0.21344,0.15186
0.27515,0.43801,0.91188,0.20884,0.16116
0.3096,0.45179,0.88072,0.22587,0.16839
0.31505,0.4709,0.84278,0.25067,0.1157
0.37335,0.48327,0.81371,0.26253,0.10124
0.28496,0.49114,0.7922,0.22288,0.21384
0.39884,0.49452,0.78803,0.29818,0.20661
0.43843,0.50717,0.76027,0.32124,0.19938
0.45984,0.50886,0.75205,0.32878,0.21901
0.50638,0.51476,0.73211,0.35075,0.22727
0.33188,0.51841,0.73276,0.26025,0.21798
0.32961,0.52291,0.73237,0.24743,0.14256
0.26125,0.52685,0.72885,0.21239,0.1343
0.24849,0.52544,0.73107,0.19398,0.16012
0.30809,0.52769,0.73354,0.21877,0.19938
0.36113,0.53331,0.72376,0.26964,0.19938
0.39593,0.53697,0.71086,0.27855,0.19628
0.39402,0.54372,0.70473,0.30019,0.21384
0.44271,0.54625,0.70278,0.32789,0.16322
0.43802,0.54906,0.69795,0.37299,0.2438
0.30203,0.55075,0.69652,0.25193,0.21178
0.57803,0.55271,0.69378,0.40404,0.19938
0.32945,0.55974,0.67006,0.26429,0.2438
0.30749,0.56087,0.65728,0.2266,0.23657
0.30056,0.56508,0.63199,0.2292,0.23037
0.38174,0.56761,0.63486,0.26125,0.2438
0.40477,0.57352,0.63004,0.30922,0.24587
0.25182,0.56986,0.63981,0.17775,0.22521
0.291,0.56902,0.6492,0.22871,0.25207
0.22383,0.57071,0.64776,0.17433,0.16426
0.33103,0.57183,0.64333,0.19476,0.17665
0.49942,0.58251,0.62665,0.4397,0.22417
0.25065,0.58701,0.61713,0.25621,0.31095
0.18499,0.58279,0.63043,0.15826,0.19318
0.2184,0.57661,0.64542,0.17825,0.16322
0.30223,0.57773,0.63681,0.27687,0.22004
0.25376,0.57745,0.63251,0.18526,0.21591
0.17912,0.58026,0.62352,0.16226,0.19525
0.088942,0.5738,0.63486,0.073318,0.2345
0.23757,0.57183,0.63342,0.22316,0.25517
0.13697,0.56649,0.64776,0.07449,0.28099
0.23615,0.56789,0.65546,0.21879,0.22004
0.2215,0.57211,0.64646,0.21371,0.28202
0.19603,0.5693,0.63225,0.19382,0.31302
0.14287,0.5634,0.6389,0.15071,0.30682
0.11965,0.55637,0.65076,0.1316,0.36364
0.079752,0.55384,0.66823,0.10414,0.27273
0.069169,0.55187,0.67605,0.09213,0.18182
0.057836,0.54653,0.68844,0.084837,0.29442
0.016529,0.53781,0.68948,0.025127,0.2345
0.010598,0.52629,0.69522,0.0143,0.30062
2.91E-05,0.51898,0.70604,0.0022825,0.2345
0.042834,0.40765,0.91957,0.041876,0.23554
0.02955,0.40765,0.92504,0.029792,0.22624
0.031002,0.40765,0.93065,0.026305,0.29959
0.031325,0.40765,0.93234,0.02701,0.2686
0.034056,0.40821,0.93247,0.028441,0.30992
0.037784,0.41046,0.93026,0.030943,0.32335
0.073939,0.41411,0.92674,0.053122,0.29132
